"query_start_time","query_duration_ms","read_rows","read_bytes","result_rows","result_bytes","memory_usage","real_time_us","user_time_us","system_time_us","disk_read_us","cpu_wait_us","query"
"2026-02-14 17:14:01",152,100000000,900000000,4,3028,15078974,2679362,2181150,118435,109904,25157,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:01",157,100000000,900000000,4,3028,15078974,2747363,2138961,128408,107338,123463,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:01",148,100000000,900000000,4,3028,15078974,2595304,2087585,118290,102664,38442,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:02",159,100000000,900000000,4,3028,15078974,2802828,2295197,113242,111030,26351,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:02",136,100000000,900000000,4,3028,15078974,2391219,1927270,102075,98078,45094,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:02",147,100000000,900000000,4,3028,15078974,2589710,2118216,86630,97596,31517,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:03",146,100000000,900000000,4,3028,15078974,2575070,2108752,101088,100474,24623,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:03",148,100000000,900000000,4,3028,15078638,2605149,2133282,118879,98940,24806,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:03",142,100000000,900000000,4,3028,15078638,2478376,2012360,88101,99263,63101,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:03",138,100000000,900000000,4,3028,15078638,2428381,1976821,111618,101132,37976,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:04",152,100000000,900000000,4,3028,15078798,2663080,2133605,123049,104114,80413,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:04",148,100000000,900000000,4,3028,15078638,2610521,2130289,113644,109306,28186,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:04",143,100000000,900000000,4,3028,15078638,2495092,2029518,126133,106080,26976,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:04",145,100000000,900000000,4,3028,15078638,2533764,2007322,128926,105319,58652,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:04",147,100000000,900000000,4,3028,15078638,2582467,2042975,105558,101420,97857,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:05",159,100000000,900000000,4,3028,15078798,2805339,2105314,113271,111381,234301,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:05",162,100000000,900000000,4,3028,15078638,2854254,2204039,100132,110878,179287,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:05",155,100000000,900000000,4,3028,15078638,2710037,2078545,117750,108682,173988,"SELECT region, avg(value), count() FROM exp01_compression.v2_zstd GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:05",18,262144,3407987,1,136,1547904,250477,25033,5924,11728,37,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:06",10,262144,3407987,1,136,715904,116699,18868,2833,183,10,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:06",10,262144,3407987,1,136,1680152,115653,21274,2445,210,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:06",12,262144,3407987,1,136,1212327,121888,20227,4651,250,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:06",9,262144,3407987,1,136,2244509,100149,17448,3268,194,42,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:06",11,262144,3407987,1,136,1069999,122184,21924,1822,217,102,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:07",11,262144,3407987,1,136,1106264,130175,21915,3293,218,32,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:07",9,262144,3407987,1,136,1485394,108930,19855,1184,200,15,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:07",10,262144,3407987,1,136,1212802,105163,19891,1755,186,13,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:07",10,262144,3407987,1,136,1212663,118503,18729,4039,206,7,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:07",8,262144,3407987,1,136,1177982,74041,15021,4558,147,22,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",9,262144,3407987,1,136,1278821,89949,15910,6881,181,20,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",8,262144,3407987,1,136,1278821,78971,16098,3790,157,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",7,262144,3407987,1,136,1278741,74497,17537,1732,146,65,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",9,262144,3407987,1,136,1279365,82827,17638,3559,183,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",9,262144,3407987,1,136,1105048,88734,16257,4194,148,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",9,262144,3407987,1,136,1679704,78748,19511,990,197,46,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",10,262144,3407987,1,136,1105048,88521,19091,2593,170,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",8,262144,3407987,1,136,1115208,83726,16636,3913,166,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",8,262144,3407987,1,136,1182790,86433,18865,2109,174,0,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",10,262144,3407987,1,136,1216714,98568,22494,2633,214,57,"SELECT sum(counter) FROM exp01_compression.v3_percolumn WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:08",222,100000000,900000000,5,3072,13443611,4023660,3114364,90786,89980,142597,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:09",202,100000000,900000000,5,3072,13431051,3579649,2894753,25844,15285,193798,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:09",203,100000000,900000000,5,2860,13431051,3586192,3040096,26757,14726,27739,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:10",213,100000000,900000000,5,2860,13431051,3766600,3179530,45159,16860,52302,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:10",186,100000000,900000000,5,2860,13431051,3283174,2809591,15682,14179,31871,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:10",199,100000000,900000000,5,3072,13431051,3515473,2951868,36773,15386,36672,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:11",206,100000000,900000000,5,2860,13431051,3634473,3090783,30893,15833,38819,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:11",208,100000000,900000000,5,3072,13431051,3684477,3116269,37978,14902,34351,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:12",207,100000000,900000000,5,3072,13431051,3673483,3068946,32145,15332,85004,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:12",201,100000000,900000000,5,3072,13431051,3554762,2843462,38495,20911,211994,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:12",193,100000000,900000000,5,3072,13430715,3412747,2898672,33383,15640,37722,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:13",190,100000000,900000000,5,3072,13430875,3352890,2880065,25959,15259,26688,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:13",202,100000000,900000000,5,3072,13430715,3583060,3056082,31245,15958,35693,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:13",213,100000000,900000000,5,3072,13430715,3780686,3175833,26295,16513,100350,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:13",214,100000000,900000000,5,3072,13430715,3795213,3252943,26373,17028,46207,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:14",212,100000000,900000000,5,2860,13430875,3742548,3230502,23739,16453,28113,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:14",207,100000000,900000000,5,2860,13430715,3663367,3150955,18147,16499,34151,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:14",202,100000000,900000000,5,2860,13430715,3579843,3078082,19783,16464,33858,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:14",191,100000000,900000000,5,2860,13430715,3369700,2876027,26460,15327,43284,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:15",191,100000000,900000000,5,3072,13430875,3378735,2905817,18028,15415,31904,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:15",204,100000000,900000000,5,2860,13430715,3617156,3111153,27756,16075,33471,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v3_percolumn GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:15",471,100000000,900000000,4,3028,15828399,11584242,3603721,826226,3073220,148227,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:16",185,100000000,900000000,4,3028,15811343,3266066,2674097,125012,134421,35413,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:16",196,100000000,900000000,4,3028,15811343,3451788,2799391,156939,133846,29471,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:17",183,100000000,900000000,4,3028,15811343,3238358,2646775,131733,129636,28172,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:17",199,100000000,900000000,4,3028,15811343,3520098,2871265,146553,137059,50287,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:17",192,100000000,900000000,4,3028,15811343,3387558,2781602,135558,138920,40923,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:18",175,100000000,900000000,4,3028,15811343,3093026,2527158,135723,131535,32457,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:18",204,100000000,900000000,4,3028,15811343,3610839,2923618,172183,143429,47240,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:19",206,100000000,900000000,4,3028,15811343,3640905,2926659,167433,147627,71695,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:19",212,100000000,900000000,4,3028,15811343,3759632,2872365,148123,143259,230452,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:19",194,100000000,900000000,4,3028,15811007,3423871,2829926,123901,135207,39068,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:20",193,100000000,900000000,4,3028,15811167,3406749,2802609,131963,136007,36039,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:20",184,100000000,900000000,4,3028,15811007,3262981,2690500,128577,129569,29349,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:20",199,100000000,900000000,4,3028,15811007,3532176,2918570,144495,134052,31749,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:20",198,100000000,900000000,4,3028,15811007,3506127,2878778,165205,134204,32872,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:21",206,100000000,900000000,4,3028,15811167,3654718,2985270,145206,137617,50029,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:21",199,100000000,900000000,4,3028,15811007,3509091,2878792,126740,135306,46731,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:21",185,100000000,900000000,4,3028,15811007,3260398,2666713,153762,137695,38932,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:21",195,100000000,900000000,4,3028,15811007,3454483,2797493,135450,134727,98590,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:22",207,100000000,900000000,4,3028,15811167,3676553,2856749,152449,156233,184330,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:22",195,100000000,900000000,4,3028,15811343,3454651,2716170,126795,150502,153645,"SELECT region, avg(value), count() FROM exp01_compression.v3_percolumn GROUP BY region ORDER BY count() DESC FORMAT Null"
"2026-02-14 17:14:22",15,262144,3407987,1,136,1591657,212383,17569,5865,10337,42,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:22",9,262144,3407987,1,136,1651867,92859,15767,3147,169,0,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:23",8,262144,3407987,1,136,1714767,92357,15209,2862,152,30,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:23",10,262144,3407987,1,136,1203079,96869,19162,815,184,118,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:23",9,262144,3407987,1,136,2206940,98661,17783,2499,199,189,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:23",9,262144,3407987,1,136,1684852,101035,16188,3937,174,21,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",10,262144,3407987,1,136,1159678,103404,17477,2548,161,81,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",9,262144,3407987,1,136,2206940,89602,13673,4217,139,144,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",9,262144,3407987,1,136,1651994,97113,17015,1501,153,0,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",9,262144,3407987,1,136,2206940,98633,16591,2590,175,94,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",8,262144,3407987,1,136,1096473,60299,11618,5017,132,78,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",7,262144,3407987,1,136,1192487,57726,14283,1336,120,94,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:24",8,262144,3407987,1,136,1265419,63768,14600,2691,119,282,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",8,262144,3407987,1,136,2206492,66237,10227,8406,137,52,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",7,262144,3407987,1,136,1270211,63199,12750,3237,114,84,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",7,262144,3407987,1,136,1646611,56243,10214,4429,92,11,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",7,262144,3407987,1,136,1197823,54631,14402,1376,128,99,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",7,262144,3407987,1,136,1193158,65383,12328,3654,118,72,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",10,262144,3407987,1,136,1282338,104302,14462,4951,175,30,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",8,262144,3407987,1,136,1085177,72713,11597,6181,137,110,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",7,262144,3407987,1,136,1193031,62222,11952,4411,138,70,"SELECT sum(counter) FROM exp01_compression.v4_percolumn_zstd WHERE metric_name='cpu_usage' AND timestamp BETWEEN '2024-01-01' AND '2024-01-02' FORMAT Null"
"2026-02-14 17:14:25",86,100000000,900000000,5,3072,12241412,1497510,1146112,23536,24420,70947,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:26",85,100000000,900000000,5,3072,12237572,1481735,1217578,6606,4312,41455,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:26",94,100000000,900000000,5,3072,12237572,1634355,1209970,14851,4520,163300,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:26",93,100000000,900000000,5,3072,12237572,1607838,1195512,13239,4249,171185,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:26",90,100000000,900000000,5,3072,12237572,1524004,1211356,7604,4640,87126,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:27",88,100000000,900000000,5,2860,12237572,1516135,1211887,9449,4320,77450,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:27",86,100000000,900000000,5,3072,12237572,1491742,1186593,5714,4369,84131,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:27",86,100000000,900000000,5,2860,12237572,1498782,1192380,9605,4113,86108,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:28",86,100000000,900000000,5,3072,12237572,1484781,1171429,10918,7953,75801,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:28",85,100000000,900000000,5,3072,12237572,1484883,1180094,6626,4207,84111,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:28",86,100000000,900000000,5,3072,12237572,1490756,1189081,4131,4285,81950,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:28",95,100000000,900000000,5,3072,12237572,1620911,1240595,10511,4677,127803,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
"2026-02-14 17:14:28",87,100000000,900000000,5,3072,12237236,1515895,1225961,7824,4565,89011,"SELECT metric_name, sum(counter) AS total FROM exp01_compression.v4_percolumn_zstd GROUP BY metric_name ORDER BY total DESC LIMIT 10 FORMAT Null"
