"query_start_time","query_duration_ms","read_rows","read_bytes","result_rows","result_bytes","memory_usage","real_time_us","user_time_us","system_time_us","disk_read_us","cpu_wait_us","query"
"2026-02-14 17:14:24",9,16384,147456,1,272,553458,85450,8007,1862,65,59,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",9,16384,147456,1,272,553458,99902,9206,1320,85,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",5,16384,147456,1,272,553010,21351,5670,395,50,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",4,16384,147456,1,272,553010,20136,3013,2675,21,26,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",9,16384,147456,1,272,553458,97671,7166,2713,72,22,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",5,16384,147456,1,272,553010,22458,3881,2101,35,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",4,16384,147456,1,272,553010,19250,4204,1302,20,8,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",5,16384,147456,1,272,553010,20678,4192,1885,25,72,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:24",5,16384,147456,1,272,553010,21145,5355,1071,25,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",5,16384,147456,1,272,553170,21461,4711,1278,29,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",4,16384,147456,1,272,553010,18932,4061,1028,25,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",5,16384,147456,1,272,553010,19041,4790,1422,23,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",6,16384,147456,1,272,553010,18881,3726,2809,42,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",13,16384,147456,1,272,561957,157607,9979,1859,2573,8,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",9,16384,147456,1,272,557909,86248,9493,1073,62,16,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:25",10,16384,147456,1,272,557909,97207,9615,1723,69,16,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:26",9,16384,147456,1,272,557909,82278,9533,565,57,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:26",18,16384,147456,1,272,557909,177955,10603,2420,94,5314,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:26",10,16384,147456,1,272,557909,91987,8999,2206,91,143,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:26",9,16384,147456,1,272,557909,89041,7921,2367,64,45,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",10,16384,147456,1,272,557909,85344,8571,2227,59,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",10,16384,147456,1,272,557909,82399,9239,1460,64,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",18,16384,147456,1,272,557909,63333,8366,1841,62,12694,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",6,16384,147456,1,272,557461,23166,6899,430,30,34,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",7,16384,147456,1,272,557461,29659,7803,315,41,47,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",10,16384,147456,1,272,557909,88601,7804,3763,61,114,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",9,16384,147456,1,272,557461,23819,5939,1194,23,1560,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:27",5,16384,147456,1,272,557461,17251,5009,885,21,64,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",6,16384,147456,1,272,557461,22404,7110,360,39,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",9,16384,147456,1,272,557909,81912,9039,895,55,21,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",5,16384,147456,1,272,557461,17414,6139,178,25,47,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",6,16384,147456,1,272,557461,20219,6799,187,27,162,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",5,16384,147456,1,272,557621,21640,5005,1215,26,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",11,16384,147456,1,272,557909,115200,11401,936,71,3,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE page='/page/0' AND timestamp BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",15,16384,81304,1,272,826197,73805,5128,766,1148,8934,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:28",4,16384,81304,1,272,825445,26070,4679,989,49,73,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:29",11,16384,81304,1,272,825445,78457,5129,1328,55,5968,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:29",12,16384,81304,1,272,825445,47474,6411,373,86,2052,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:29",4,16384,81304,1,272,825445,25965,4637,842,47,61,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:29",21,16384,81304,1,272,825445,78643,4051,2479,83,22472,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:30",8,16384,81304,1,272,825445,28004,5935,391,55,973,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:30",5,16384,81304,1,272,825445,25767,4061,1572,62,16,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:30",7,16384,81304,1,272,825445,30750,4317,1980,146,3420,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:30",6,16384,81304,1,272,825445,29722,5949,84,44,1374,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:30",4,16384,81304,1,272,824885,20703,4743,822,65,24,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",5,16384,81304,1,272,825445,27052,4891,1040,48,0,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",4,16384,81304,1,272,824885,18451,3982,787,39,16,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",13,16384,81304,1,272,824885,54266,4704,679,36,9061,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",15,16384,81304,1,272,824885,58431,4687,1375,40,8211,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",4,16384,81304,1,272,824885,17524,4515,366,42,356,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",4,16384,81304,1,272,824885,18017,4049,1768,48,0,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",5,16384,81304,1,272,825445,29277,5306,788,52,31,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",21,16384,81304,1,272,824885,68179,4336,785,43,14102,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",14,16384,81304,1,272,824885,65751,4863,1389,52,14433,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",7,16384,81304,1,272,824885,27519,3976,735,37,1504,"SELECT countMerge(hits), avgMerge(avg_duration) FROM exp02_projections.hourly_stats_mv_target WHERE page='/page/0' AND hour BETWEEN '2024-01-15' AND '2024-01-16' FORMAT Null"
"2026-02-14 17:14:31",69,25067520,29644038,1,272,6070039,1011110,162125,13622,40827,262294,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:32",13,1507328,6792934,1,272,5213879,158580,39991,8042,3318,349,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:32",45,1245184,6219478,1,272,4100750,494857,39890,6831,2141,63921,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:32",12,1187840,6283930,1,272,4852733,144084,39322,5742,2542,368,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:33",18,1114112,6327772,1,272,3891082,172499,36649,9023,2158,14892,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:33",40,1015808,6154472,1,272,1658088,471860,38253,4281,2596,53590,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:33",12,1015808,6154472,1,272,5083037,138591,33728,7734,1574,219,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:33",34,1015808,6154472,1,272,3608629,263255,37118,3935,1293,69919,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",13,1015808,6154472,1,272,5083149,156645,38348,5218,1708,14,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",36,1015808,6154472,1,272,4056546,372142,36447,2548,1455,52273,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",10,1015808,6154472,1,272,2792397,81469,30592,3252,1392,4072,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",8,1015808,6154472,1,272,4060778,77125,31968,3492,1396,292,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",12,1015808,6154472,1,272,5083149,140761,35091,4711,1407,274,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",16,1015808,6154472,1,272,4069477,96482,31670,4036,1417,13402,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:34",36,1015808,6154472,1,272,5651585,442248,29383,9044,1517,52072,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",10,1015808,6154472,1,272,4571998,77822,31765,4214,1369,186,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",24,1015808,6154472,1,272,2707398,257199,27883,4052,1118,40052,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",24,1015808,6154472,1,272,4629614,241702,29516,4013,1202,39218,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",8,1015808,6154472,1,272,4571998,75055,32440,3241,1422,299,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",25,1015808,6154472,1,272,5149552,261438,36147,2174,1378,45363,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",35,1015808,6154472,1,272,2529440,308458,29843,4911,1274,53831,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_base WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:35",47,344064,3096576,1,272,2494335,472648,26610,5929,26652,28220,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:36",26,344064,3096576,1,272,2708691,214565,19286,2267,567,23633,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:36",41,344064,3096576,1,272,1289405,256994,15695,4172,517,30703,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:36",39,344064,3096576,1,272,4021307,333095,21410,5244,587,40728,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:37",35,344064,3096576,1,272,2483327,300767,23432,275,507,25886,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:37",30,344064,3096576,1,272,1931491,131946,23232,1178,586,12208,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:37",14,344064,3096576,1,272,2474295,100568,18230,2052,416,2648,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:38",13,344064,3096576,1,272,3252211,109875,16696,4746,544,283,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:38",13,344064,3096576,1,272,3247715,110410,17172,2956,467,49,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:38",15,344064,3096576,1,272,2478708,91841,18198,2451,472,1925,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:38",12,344064,3096576,1,272,3247715,107364,17269,1977,490,55,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:38",9,344064,3096576,1,272,2475423,45268,10990,4269,402,26,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",10,344064,3096576,1,272,2477075,49569,13756,2659,448,37,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",10,344064,3096576,1,272,1714992,39224,10797,4905,451,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",14,344064,3096576,1,272,2725430,115672,17532,3977,464,44,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",8,344064,3096576,1,272,3247003,38493,13845,920,398,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",8,344064,3096576,1,272,3247003,38984,12671,1939,382,120,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",12,344064,3096576,1,272,3252363,109396,15575,3536,443,156,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",10,344064,3096576,1,272,3250559,50032,14219,2066,418,0,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",10,344064,3096576,1,272,2476063,49978,16008,530,503,17,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:14:39",13,344064,3096576,1,272,3255767,113616,20687,317,500,44,"SELECT count(), avg(duration_ms) FROM exp02_projections.web_analytics_proj WHERE country='US' AND timestamp BETWEEN '2024-01-01' AND '2024-02-01' FORMAT Null"
"2026-02-14 17:30:23",0,0,0,0,0,3072,381,0,0,0,0,"SYSTEM STOP MERGES exp02_projections"
"2026-02-14 17:30:23",13,204800,1805800,8760,187031,18189004,157505,20222,6358,300,492,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_base WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:23",9,16384,737318,8760,187031,2760028,89340,7707,3185,110,202,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_proj WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:23",9,16384,737280,8760,187031,2742470,99302,6565,4570,113,62,"SELECT page, hour, countMerge(hits) AS hits, avgMerge(avg_duration) AS avg_duration FROM exp02_projections.scale_10m_mv_target WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:23",10,1668736,2512822,1,2977,1057561,87287,21662,1835,415,163,"SELECT country, count(), avg(duration_ms) FROM exp02_projections.scale_10m_base WHERE country = 'US' AND timestamp >= '2024-06-01' AND timestamp < '2024-07-01' GROUP BY country"
"2026-02-14 17:30:23",8,57344,516096,1,2977,916429,47658,8897,421,107,114,"SELECT country, count(), avg(duration_ms) FROM exp02_projections.scale_10m_proj WHERE country = 'US' AND timestamp >= '2024-06-01' AND timestamp < '2024-07-01' GROUP BY country"
"2026-02-14 17:30:24",11,204800,1805800,8760,187031,18187692,128961,15617,4102,214,331,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_base WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:24",13,204800,1805800,8760,187031,18187244,136033,18445,5902,244,348,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_base WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:24",8,16384,737318,8760,187031,2757972,69521,8111,1301,45,160,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_proj WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
"2026-02-14 17:30:24",8,16384,737318,8760,187031,2758596,71404,7907,1711,51,40,"SELECT page, toStartOfHour(timestamp) AS hour, count() AS hits, avg(duration_ms) AS avg_duration FROM exp02_projections.scale_10m_proj WHERE page = '/page/0' GROUP BY page, hour ORDER BY hour"
